App,Category,Rating,Reviews,Size,Installs,Type,Price,Content Rating,Genres,Last Updated,Current Ver,Android Ver
Virtual Mom Surgery Doctor : ER Emergency Hospital,FAMILY,4.0,-0.14454475557131083,2.4550282214895733,-0.15194948961753793,Free,-0.06825988002925136,Teen,Educational,"May 15, 2018",1.4,4.0 and up
ER Doctor Kids Emergency Room,FAMILY,3.1,-0.1424085166917796,0.37468498737479794,-0.14329442988551494,Free,-0.06825988002925136,Teen,Casual,"June 13, 2018",1.9,4.0.3 and up
ER Assist,PRODUCTIVITY,5.0,-0.14520111904383856,0.2861597433699139,-0.15411303817405037,Free,-0.06825988002925136,Everyone,Productivity,"December 6, 2016",0.1.7,4.1 and up
Blood Injection : ER Emergency Doctor ER injection,FAMILY,3.5,-0.14505959613006372,0.5959980973870082,-0.1530313720840408,Free,-0.06825988002925136,Teen,Casual,"September 23, 2016",1.0,2.3 and up
Lead'er,FINANCE,4.1,-0.1451714167039105,-0.6964704650842992,-0.15400506630389338,Free,-0.06825988002925136,Everyone,Finance,"March 20, 2018",1.5,4.0 and up
Doctor Games For Girls - Hospital ER,FAMILY,4.5,-0.14517316390037688,0.7730485853967762,-0.15400506630389338,Free,-0.06825988002925136,Everyone,Casual,"April 16, 2018",2.1,4.1 and up
Open Heart Surgery Hospital ER: Crazy Doctor Sim,FAMILY,4.7,-0.1451987894485501,0.1533718773625878,-0.15409161690121362,Free,-0.06825988002925136,Teen,Casual,"April 5, 2018",1.0,4.1 and up
Hand Doctor Games ER Surgery Simulator,FAMILY,4.1,-0.14513297838165068,0.46321023137968204,-0.15389687805724309,Free,-0.06825988002925136,Everyone,Casual,"March 13, 2018",2.0,4.1 and up
Get SMART ER/LA Opioids,MEDICAL,4.3,-0.14520286624030493,-0.5592563368767289,-0.15410243572587864,Free,-0.06825988002925136,Everyone,Medical,"April 26, 2018",36,4.0.3 and up
ER Doctor City Emergency - Surgery City Doc FREE,FAMILY,3.9,-0.1440910668888804,2.7648665755066677,-0.15194948961753793,Free,-0.06825988002925136,Teen,Educational,"June 13, 2018",2.1,4.0.3 and up
ER Hospital Simulator,FAMILY,4.0,-0.145036300177179,1.7025636474480588,-0.15194948961753793,Free,-0.06825988002925136,Everyone,Simulation,"June 28, 2018",4.0,4.0.3 and up
DMC ER Now,MEDICAL,4.3,-0.14519937184737222,-0.7186017760855202,-0.15409161690121362,Free,-0.06825988002925136,Everyone,Medical,"March 16, 2017",1.4,2.3 and up
Nose Surgery ER Simulator Lite,FAMILY,3.1,-0.145046200957155,0.7730485853967762,-0.1530313720840408,Free,-0.06825988002925136,Teen,Educational,"June 3, 2017",1.0,4.0 and up
FAHREDDİN er-RÂZİ TEFSİRİ,BOOKS_AND_REFERENCE,4.5,-0.14519762465090585,-0.06794123264962236,-0.15409161690121362,Free,-0.06825988002925136,Everyone,Books & Reference,"March 19, 2018",1.1,4.0.3 and up
Cardinal Glennon ER Reference,MEDICAL,4.2,-0.14519180066268467,-0.06794123264962236,-0.15409161690121362,Free,-0.06825988002925136,Everyone 10+,Medical,"September 21, 2017",1.8.3,4.1 and up
The NBC App - Watch Live TV and Full Episodes,FAMILY,4.1,-0.11136316507992224,-0.20072909865694846,-0.0459250079002564,Free,-0.06825988002925136,Teen,Entertainment,"July 5, 2018",4.18.1,4.1 and up
Fill 'er Up,TRAVEL_AND_LOCAL,3.2,-0.14516908710862203,-0.952396945502419,-0.15400506630389338,Free,-0.06825988002925136,Everyone,Travel & Local,"February 27, 2017",1.1,1.6 and up
SnakeBite911 ER,MEDICAL,4.3,-0.14520228384148282,0.9058364514041024,-0.15410243572587864,Free,-0.06825988002925136,Everyone,Medical,"October 9, 2017",1.2,4.1 and up
Ankle Surgery ER Emergency,FAMILY,3.3,-0.13911738094798703,0.3304223653723559,-0.1324756052204862,Free,-0.06825988002925136,Teen,Educational,"December 2, 2016",1.7,2.3 and up
ES File Explorer/Manager PRO,PRODUCTIVITY,4.7,-0.0976709687719125,-0.6610603674823456,-0.14329442988551494,Paid,0.1039327905411229,Everyone,Productivity,"July 11, 2018",Pro 1.1.4.1,4.0 and up
ES Task Manager (Task Killer ),BUSINESS,4.3,-0.04516363816616037,-0.8115532822906485,0.06226323875003086,Free,-0.06825988002925136,Everyone,Business,"January 15, 2018",2.0.6.4,2.1 and up
ES Audio Player ( Shortcut ),VIDEO_PLAYERS,4.2,-0.14448302129616625,-0.9517330061723824,-0.15194948961753793,Free,-0.06825988002925136,Everyone,Video Players & Editors,"July 17, 2013",1.1,2.2 and up
ES Disk Analyzer - Storage Space,PRODUCTIVITY,4.7,-0.14178593235093473,-0.758438135887718,-0.15194948961753793,Free,-0.06825988002925136,Everyone,Productivity,"October 31, 2017",1.0.2.9,4.0 and up
ES App Locker,TOOLS,4.3,-0.1264455473763292,-0.8027007578901602,-0.1324756052204862,Free,-0.06825988002925136,Everyone,Tools,"August 16, 2017",1.1.8.2,2.1 and up
ES Chromecast plugin,LIBRARIES_AND_DEMO,4.2,-0.1313074127433758,-0.9151278177763629,-0.1324756052204862,Free,-0.06825988002925136,Everyone,Libraries & Demo,"October 29, 2014",1.0,4.0 and up
ES Material Theme for Pro,PRODUCTIVITY,4.2,-0.13680001603477687,-0.9000785262955325,-0.1324756052204862,Free,-0.06825988002925136,Everyone,Productivity,"December 3, 2015",2.0.3,2.2 and up
ES Holo Theme for Pro,PRODUCTIVITY,4.2,-0.14244404301992883,-0.8779472152943115,-0.14329442988551494,Free,-0.06825988002925136,Everyone,Productivity,"November 26, 2015",2.0.3,2.0 and up
ES File Explorer,TOOLS,4.1,-0.14504095936775593,-0.8292583310916253,-0.15194948961753793,Free,-0.06825988002925136,Everyone,Tools,"July 2, 2018",3.1.5,4.0 and up
ES Dark Theme for free,TOOLS,4.2,-0.14063045308785133,-0.9370820782895741,-0.1324756052204862,Free,-0.06825988002925136,Everyone,Tools,"August 22, 2017",2.0.7,4.0 and up
ES Classic Theme,TOOLS,4.3,-0.13305111481679907,-0.8558159042930905,-0.1324756052204862,Free,-0.06825988002925136,Everyone,Tools,"October 30, 2015",2.0.3,2.1 and up
ES Themes -- Classic Theme,PERSONALIZATION,4.4,-0.10000347605449775,-0.8690946908938232,-0.1324756052204862,Free,-0.06825988002925136,Everyone,Personalization,"April 24, 2015",1.14,1.6 and up
ES Holo Theme,TOOLS,4.3,-0.13853498212586837,-0.8779472152943115,-0.14329442988551494,Free,-0.06825988002925136,Everyone,Tools,"February 2, 2016",2.0.4,2.0 and up
"ES File Explorer & Manager, Locker Xplorer 2018",TOOLS,3.5,-0.14519645985326163,-0.8204058066911369,-0.15409161690121362,Free,-0.06825988002925136,Everyone,Tools,"March 17, 2018",1.2,4.2 and up
ES Summer Chill Theme for Free,TOOLS,4.3,-0.1446554113475134,-0.9360640379835179,-0.15194948961753793,Free,-0.06825988002925136,Everyone,Tools,"August 24, 2017",2.0.7,4.0 and up
Furrion ES Control,VIDEO_PLAYERS,1.8,-0.14518772387092985,-0.8336845932918695,-0.15400506630389338,Free,-0.06825988002925136,Everyone,Video Players & Editors,"September 29, 2016",1.0,4.2 and up
OpenGL ES Extensions - The OpenGL Utility,TOOLS,4.2,-0.14490409564455806,-0.864668428693579,-0.1530313720840408,Free,-0.06825988002925136,Everyone,Tools,"May 6, 2018",5.0.5,4.0 and up
File Ex - ES File Explorer,TOOLS,4.2,-0.14518888866857407,-0.7318805626862529,-0.15409161690121362,Free,-0.06825988002925136,Everyone,Tools,"December 27, 2017",1.1.6,4.2 and up
OpenGL ES CapsViewer,TOOLS,4.6,-0.14515743913217968,-0.9365951894475473,-0.15389687805724309,Free,-0.06825988002925136,Everyone,Tools,"April 1, 2018",0.6,4.3 and up
ES-IPTV,VIDEO_PLAYERS,4.0,-0.1446530817522249,-0.46630483067160067,-0.1530313720840408,Free,-0.06825988002925136,Everyone,Video Players & Editors,"October 15, 2017",4.2.1,4.1 and up
OpenGL-ES Info,TOOLS,4.3,-0.14505784893359738,-0.9254852713249343,-0.15389687805724309,Free,-0.06825988002925136,Everyone,Tools,"August 8, 2013",1.4,1.6 and up
Dr. ES PV Calculator,TOOLS,5.0,-0.14519180066268467,-0.46630483067160067,-0.15410243572587864,Free,-0.06825988002925136,Everyone,Tools,"March 11, 2018",3.4.7.2.16,4.1 and up
ES File Explorer & File Manager 2018,TOOLS,3.8,-0.14518888866857407,-0.8248320688913812,-0.15400506630389338,Free,-0.06825988002925136,Everyone,Tools,"March 17, 2018",1.1,4.2 and up
HTC Sense Input - ES,TOOLS,4.3,-0.14315922877349055,-0.6654866296825898,-0.1324756052204862,Free,-0.06825988002925136,Everyone,Tools,"October 30, 2015",1.0.612919,5.0 and up
2019 Tricks Es File Explores,TOOLS,3.0,-0.14520053664501645,-0.864668428693579,-0.15409161690121362,Free,-0.06825988002925136,Everyone,Tools,"March 16, 2016",1.0,2.2 and up
ES Billing System (Offline App),PRODUCTIVITY,5.0,-0.14520228384148282,-0.7672906602882065,-0.15411109078561067,Free,-0.06825988002925136,Everyone,Productivity,"May 17, 2018",1.0,4.1 and up
YEBIS OpenGL ES 3.0 Tech Demo,FAMILY,4.6,-0.14498155468789983,-0.6566341052821014,-0.15389687805724309,Free,-0.06825988002925136,Everyone,Entertainment,"March 11, 2014",1.0,4.3 and up
Advanced calculator fx 991 es plus & 991 ms plus,FAMILY,4.7,-0.1409793099823004,-0.5459775502759963,-0.14329442988551494,Free,-0.06825988002925136,Everyone,Education,"August 2, 2018",3.3.1-build-02-08-2018-19-release,4.0 and up
ES Solar,BUSINESS,5.0,-0.14520111904383856,-0.7451593492869855,-0.15411109078561067,Free,-0.06825988002925136,Everyone,Business,"May 17, 2018",1.2,4.1 and up
File Manager by Xiaomi: release file storage space,TOOLS,4.8,0.05137537298705104,-0.28925434266183253,0.06226323875003086,Free,-0.06825988002925136,Everyone,Tools,"July 11, 2018",V1-180703,4.4 and up
ESLock File Recovery Lite,PRODUCTIVITY,3.0,-0.14493496278213033,-0.9460673905560698,-0.1530313720840408,Free,-0.06825988002925136,Everyone,Productivity,"January 5, 2016",1.5.9,4.0.3 and up
Castle Clash: Epic Empire ES,FAMILY,4.6,0.19495881379454155,0.10910925536014578,-0.0459250079002564,Free,-0.06825988002925136,Everyone 10+,Strategy,"July 18, 2018",1.4.1,4.1 and up
¿Es Vegan?,FOOD_AND_DRINK,4.6,-0.14494777555621696,-0.8779472152943115,-0.15389687805724309,Free,-0.06825988002925136,Everyone,Food & Drink,"August 1, 2017",2.2.3,3.0 and up
ES-1,COMMUNICATION,4.3,-0.14519937184737222,-0.8336845932918695,-0.15410243572587864,Free,-0.06825988002925136,Everyone,Communication,"July 5, 2016",1.0,1.6 and up
Moto File Manager,TOOLS,4.1,-0.12267626219957722,-0.692044202884055,0.06226323875003086,Free,-0.06825988002925136,Everyone,Tools,"February 1, 2018",v3.7.93,5.0 and up
School scientific calculator fx 500 es plus 500 ms,FAMILY,4.6,-0.14429840086955464,-0.5459775502759963,-0.15194948961753793,Free,-0.06825988002925136,Everyone,Education,"August 2, 2018",3.3.1-build-02-08-2018-19-release,4.0 and up
Esto Es Guerra TVN,FAMILY,4.5,-0.1444440005750843,-0.37777958666671657,-0.15194948961753793,Free,-0.06825988002925136,Everyone,Entertainment,"July 24, 2018",1.7.2,4.1 and up
ET Markets : NSE & BSE India,FINANCE,4.2,-0.13065454366378076,-0.5459775502759963,-0.1324756052204862,Free,-0.06825988002925136,Everyone,Finance,"July 16, 2018",2.1.3,4.1 and up
ET Telecom from Economic Times,NEWS_AND_MAGAZINES,4.7,-0.14504387136186653,-0.6743391540830782,-0.15389687805724309,Free,-0.06825988002925136,Everyone,News & Magazines,"August 7, 2018",2.9.0,4.1 and up
Égalité et Réconciliation,NEWS_AND_MAGAZINES,4.9,-0.14516908710862203,-0.7849957090891833,-0.15410243572587864,Paid,0.1039327905411229,Everyone,News & Magazines,"May 26, 2018",1.1.1,5.0 and up
Economic Times : Market News Go Edition,NEWS_AND_MAGAZINES,4.3,-0.1451801526862423,-0.7672906602882065,-0.15400506630389338,Free,-0.06825988002925136,Everyone,News & Magazines,"April 18, 2018",1.0.4,4.1 and up
Hymnes et Louanges,BOOKS_AND_REFERENCE,4.4,-0.1441097036511882,-0.7008967272845434,-0.15194948961753793,Free,-0.06825988002925136,Everyone,Books & Reference,"March 21, 2017",2.4.1,4.1 and up
Lire avec Sami et Julie,FAMILY,3.6,-0.1448714813105194,-0.15646647665450641,-0.15194948961753793,Free,-0.06825988002925136,Everyone,Educational;Education,"June 13, 2014",1.2,2.2 and up
Lettre et demande d'emploi,FAMILY,4.6,-0.14502698179602508,-0.5149937148742869,-0.15194948961753793,Free,-0.06825988002925136,Everyone,Education,"January 2, 2018",1.0,4.0 and up
Recettes Faciles et Rapides,FOOD_AND_DRINK,4.3,-0.14514753835220365,-0.42204220866915865,-0.1530313720840408,Free,-0.06825988002925136,Everyone,Food & Drink,"January 6, 2018",3.0.1,2.3 and up
Blagues et Histoires Drôles,FAMILY,3.9,-0.144702585652105,-0.7186017760855202,-0.15194948961753793,Free,-0.06825988002925136,Teen,Entertainment,"February 18, 2017",0.0.2,4.1 and up
Lettre de motivation et CV,FAMILY,4.3,-0.14463269779345075,-0.5149937148742869,-0.15194948961753793,Free,-0.06825988002925136,Everyone,Education,"July 30, 2018",2.0,4.0 and up
Anime et Manga Amino en Français,SOCIAL,4.8,-0.14300023389505215,1.8353515134553848,-0.1530313720840408,Free,-0.06825988002925136,Teen,Social,"July 13, 2018",1.8.19106,4.0.3 and up
Google News,NEWS_AND_MAGAZINES,3.9,0.36618115550331737,-0.37777958666671657,21.48353607550691,Free,-0.06825988002925136,Teen,News & Magazines,"August 1, 2018",5.2.0,4.4 and up
Beauty and the Beast,FAMILY,4.4,-0.10392069053206786,0.41894760937724,-0.1324756052204862,Free,-0.06825988002925136,Everyone,Puzzle;Creativity,"August 7, 2018",1.7.6,4.2 and up
iTranslate Translator & Dictionary,PRODUCTIVITY,4.3,-0.027722540640172818,0.5959980973870082,0.06226323875003086,Free,-0.06825988002925136,Everyone,Productivity,"July 11, 2018",4.6.15,4.1 and up
Oggy,GAME,4.5,-0.1160998147002133,1.7468262694505008,-0.0459250079002564,Free,-0.06825988002925136,Everyone,Arcade,"August 29, 2017",1.3.1,4.0.3 and up
Amino: Communities and Chats,SOCIAL,4.8,0.5909981664187408,1.7910888914529428,0.06226323875003086,Free,-0.06825988002925136,Teen,Social,"August 7, 2018",1.8.19179,4.0.3 and up
Nike Training Club - Workouts & Fitness Plans,HEALTH_AND_FITNESS,4.6,0.0013391605835483763,3.1632301735286457,0.06226323875003086,Free,-0.06825988002925136,Everyone,Health & Fitness,"July 18, 2018",5.14.0,5.0 and up
Pocket Mortys,FAMILY,4.5,-0.04374025544490236,3.1632301735286457,0.06226323875003086,Free,-0.06825988002925136,Everyone,Simulation,"August 3, 2018",2.5.2,4.1 and up
Hangouts Dialer - Call Phones,COMMUNICATION,4.0,-0.0738520217449035,-0.9496969255602701,0.06226323875003086,Free,-0.06825988002925136,Everyone,Communication,"September 2, 2015",0.1.100944346,4.0.3 and up
"Ideal Weight, BMI Calculator",HEALTH_AND_FITNESS,4.2,-0.0797505570153213,-0.7318805626862529,-0.0459250079002564,Free,-0.06825988002925136,Everyone,Health & Fitness,"February 23, 2018",2.1.0,4.1 and up
Offline Maps & Navigation,TRAVEL_AND_LOCAL,4.7,-0.032587900400152116,0.5074728533821241,-0.0459250079002564,Free,-0.06825988002925136,Everyone,Travel & Local,"June 7, 2018",17.4.1,4.0.3 and up
Voice changer with effects,FAMILY,4.2,0.5891455557655814,-0.5681088612772174,0.927769211952329,Free,-0.06825988002925136,Everyone,Entertainment,"August 2, 2018",3.4.8,4.1 and up
Fitness & Bodybuilding,HEALTH_AND_FITNESS,4.6,-0.08975791597578625,1.7468262694505008,-0.0459250079002564,Free,-0.06825988002925136,Everyone,Health & Fitness,"July 9, 2018",2.4.1,4.1 and up
EU Mobile Money,FINANCE,3.9,-0.14493496278213033,-0.6831916784835667,-0.15194948961753793,Free,-0.06825988002925136,Everyone,Finance,"July 16, 2018",1.6,4.0 and up
European Union Simulator,FAMILY,3.6,-0.14480217585068728,0.19763449936502983,-0.1530313720840408,Free,-0.06825988002925136,Everyone,Simulation,"September 20, 2016",1.2,4.0.3 and up
EU Charter,BOOKS_AND_REFERENCE,4.6,-0.145183647079175,0.6845233413918922,-0.15409161690121362,Free,-0.06825988002925136,Everyone,Books & Reference,"January 16, 2017",1.0.3,4.0 and up
EU Council,COMMUNICATION,4.3,-0.1451987894485501,-0.1122038546520644,-0.15409161690121362,Free,-0.06825988002925136,Everyone,Communication,"July 4, 2018",1.3.0,4.4 and up
EU Flags Free Live Wallpaper,PERSONALIZATION,3.4,-0.1447777151001583,-0.8513896420928463,-0.15194948961753793,Free,-0.06825988002925136,Everyone,Personalization,"November 18, 2013",1.95,2.1 and up
myLPG.eu,TRAVEL_AND_LOCAL,4.2,-0.14487905249520694,-0.758438135887718,-0.1530313720840408,Free,-0.06825988002925136,Everyone,Travel & Local,"July 25, 2018",1.95,4.0 and up
YouCamp EU,TRAVEL_AND_LOCAL,3.4,-0.1451801526862423,0.46321023137968204,-0.15409161690121362,Paid,0.07916929611126974,Everyone,Travel & Local,"July 20, 2013",1.3.1,2.2 and up
EU Economy,PRODUCTIVITY,3.6,-0.14517549349566536,-0.9142868279583165,-0.15400506630389338,Free,-0.06825988002925136,Everyone,Productivity,"December 19, 2017",9.0,4.2 and up
Flag of European Union,PERSONALIZATION,4.2,-0.14518189988270866,-0.7186017760855202,-0.15409161690121362,Free,-0.06825988002925136,Everyone,Personalization,"December 10, 2016",2.0,2.3.3 and up
EU Data Protection,BOOKS_AND_REFERENCE,3.5,-0.14518597667446348,-0.20072909865694846,-0.15409161690121362,Free,-0.06825988002925136,Everyone,Books & Reference,"July 15, 2016",2.0,4.0.3 and up
Flag Of European Union LWP,PERSONALIZATION,4.3,-0.1451516151439585,-0.7672906602882065,-0.15409161690121362,Free,-0.06825988002925136,Everyone,Personalization,"January 24, 2018",7.0,4.0.3 and up
European Union Flag LWP,PERSONALIZATION,4.4,-0.14520111904383856,-0.7186017760855202,-0.15411109078561067,Free,-0.06825988002925136,Everyone,Personalization,"August 29, 2016",1.1,4.1 and up
Council Voting Calculator,COMMUNICATION,3.9,-0.145183647079175,-0.8027007578901602,-0.15400506630389338,Free,-0.06825988002925136,Everyone,Communication,"January 6, 2017",2.3.0,4.1 and up
EU Flags Live Wallpaper,PERSONALIZATION,4.3,-0.14494428116328423,-0.42204220866915865,-0.15389687805724309,Paid,-0.011246253318659217,Everyone,Personalization,"November 18, 2013",1.95,2.1 and up
EU FTL Calculator,BUSINESS,3.6,-0.1451679223109778,-0.8735209530940673,-0.15389687805724309,Free,-0.06825988002925136,Everyone,Business,"June 1, 2018",1.5.1,4.1 and up
The EU Relocation Programme,FAMILY,4.3,-0.14518714147210773,-0.42204220866915865,-0.15409161690121362,Free,-0.06825988002925136,Everyone,Education,"July 28, 2016",1.0,4.0 and up
Passenger rights,TRAVEL_AND_LOCAL,3.9,-0.14494544596092848,-0.842537117692358,-0.1530313720840408,Free,-0.06825988002925136,Everyone,Travel & Local,"January 16, 2018",1.1.3,4.0.3 and up
EU Mobile Money Partenaire Commercial,FINANCE,4.3,-0.14516209832275662,-0.780569446888939,-0.15389687805724309,Free,-0.06825988002925136,Everyone,Finance,"May 14, 2018",1.3,4.0.3 and up
Eurostat Country Profiles,PRODUCTIVITY,3.7,-0.1451521975427806,-0.864668428693579,-0.15389687805724309,Free,-0.06825988002925136,Everyone,Productivity,"April 12, 2018",37.0,4.0.3 and up
EU in the World,FAMILY,4.3,-0.14519820704972797,-0.6345027942808804,-0.15411109078561067,Free,-0.06825988002925136,Everyone,Entertainment,"March 2, 2018",1.1.1,4.1 and up
My EU,FAMILY,3.8,-0.14520053664501645,-0.37777958666671657,-0.15411109078561067,Free,-0.06825988002925136,Everyone,Education,"May 15, 2017",3.2.1,4.1 and up
Invasion: Defend EU,GAME,4.4,-0.1451987894485501,-0.06794123264962236,-0.15411217266807717,Free,-0.06825988002925136,Everyone,Arcade,"December 8, 2017",1.0.|,2.3 and up
R-EU-READY,GAME,4.1,-0.14519529505561737,-0.24499172065939048,-0.15410243572587864,Free,-0.06825988002925136,Everyone,Trivia,"March 2, 2016",1.5,2.2 and up
taxi.eu,TRAVEL_AND_LOCAL,4.1,-0.14411669243705363,0.020584011355261705,-0.15194948961753793,Free,-0.06825988002925136,Everyone,Travel & Local,"June 28, 2018",10.7.1388,4.4 and up
CVRIA,BUSINESS,4.7,-0.14516326312040087,-0.7982744956899159,-0.15389687805724309,Free,-0.06825988002925136,Everyone,Business,"May 11, 2017",1.1.10,4.4 and up
EU Flag Live Wallpaper,PERSONALIZATION,4.4,-0.14519180066268467,-0.8513896420928463,-0.15409161690121362,Free,-0.06825988002925136,Everyone,Personalization,"June 9, 2016",1.0,2.3 and up
TAXLANDIA,FAMILY,1.9,-0.1451207480063862,1.9238767574602689,-0.15409161690121362,Free,-0.06825988002925136,Everyone,Educational,"March 6, 2018",1.8.2,4.3 and up
European Solidarity Corps,SOCIAL,3.6,-0.14519762465090585,-0.023678610647180326,-0.15409161690121362,Free,-0.06825988002925136,Teen,Social,"July 5, 2018",1.2.0,4.4 and up
Have your say on Europe,COMMUNICATION,3.8,-0.14519180066268467,-0.023678610647180326,-0.15410243572587864,Free,-0.06825988002925136,Everyone,Communication,"April 19, 2018",1.1.0,4.1 and up
